300.0 0.0
305.0 0.0
310.0 0.0
315.0 0.0
320.0 0.0
325.0 0.0
330.0 0.0
335.0 0.0
340.0 0.0
345.0 0.0
350.0 0.0
355.0 0.0
360.0 0.0
365.0 0.0
370.0 0.0
375.0 0.0
380.0 0.0
385.0 0.0
390.0 0.0
395.0 0.0
400.0 0.0
405.0 0.0
410.0 0.0
415.0 0.0
420.0 0.0
425.0 0.0
430.0 0.0
435.0 0.0
440.0 0.0
445.0 0.0
450.0 0.0
455.0 0.0
460.0 0.0
465.0 0.0
470.0 0.0
475.0 0.0
480.0 0.0
485.0 0.0
490.0 0.0
495.0 0.5119887235884363
500.0 0.5223090059976596
505.0 0.5321558943554587
510.0 0.5409490995899476
515.0 0.5498609576222541
520.0 0.5617021432776269
525.0 0.5735433289329998
530.0 0.5839206408147478
535.0 0.5937355278472761
540.0 0.6031668771001913
545.0 0.612353363586991
550.0 0.6216509883441844
555.0 0.6310829092098744
560.0 0.6404124850701541
565.0 0.6453510407052417
570.0 0.6502895963403295
575.0 0.6542238761523056
580.0 0.6572752989001778
585.0 0.6603267216480501
590.0 0.6615577111505653
595.0 0.6609976970069523
600.0 0.6601277116196014
605.0 0.6580221783702893
610.0 0.6559166451209771
615.0 0.6552999663593524
620.0 0.6553141557362152
625.0 0.655328345113078
630.0 0.6575488696352646
635.0 0.6600606892316437
640.0 0.6624416306126465
645.0 0.6644337065286895
650.0 0.6664257824447325
655.0 0.6658458550936455
660.0 0.6651802535222341
665.0 0.6643750820808088
670.0 0.6600445860572302
675.0 0.6557140900336516
680.0 0.6498497055535738
685.0 0.6427928585486952
690.0 0.6357360115438164
695.0 0.6285908856310968
700.0 0.621425333577779
705.0 0.6140208910865145
710.0 0.6061509653789854
715.0 0.5982379665244291
720.0 0.5865575505383388
725.0 0.5768950825880589
730.0 0.5702266051229504
735.0 0.5635581276578419
740.0 0.5556100816051442
745.0 0.5475027726092306
750.0 0.5397383522993303
755.0 0.5327729052792403
760.0 0.5258074582591502
765.0 0.514104923842372
770.0 0.5019451700684358
775.0 0.4915086522681564
780.0 0.4802557310377008
785.0 0.46658917409119344
790.0 0.45184761477267604
795.0 0.43616502800772805
800.0 0.42141679004105403
805.0 0.40734485581363744
810.0 0.3917649089559907
815.0 0.3754943306645547
820.0 0.35822915636815855
825.0 0.3448373312271324
830.0 0.33139505650344137
835.0 0.31761594884792516
840.0 0.30378858567374306
845.0 0.2898964574440054
850.0 0.2771842422263909
855.0 0.26522606156006534
860.0 0.25190669684939476
865.0 0.2369409540058861
870.0 0.22365126635773533
875.0 0.2109607064147512
880.0 0.19894216289265887
885.0 0.18738721293726443
890.0 0.17549507104637793
895.0 0.1631636284358492
900.0 0.15101122201008796
905.0 0.13969821283516254
910.0 0.1283852036602371
915.0 0.11896450551891904
920.0 0.11008203730556598
925.0 0.10095516667678359
930.0 0.0912010032561755
935.0 0.08144683983556743
940.0 0.07359588504896301
945.0 0.06596642353036164
950.0 0.05809953490052952
955.0 0.04997824000567956
960.0 0.0
965.0 0.0
970.0 0.0
975.0 0.0
980.0 0.0
985.0 0.0
990.0 0.0
995.0 0.0
1000.0 0.0
1005.0 0.0
1010.0 0.0
1015.0 0.0
1020.0 0.0
1025.0 0.0
1030.0 0.0
1035.0 0.0
1040.0 0.0
1045.0 0.0
1050.0 0.0
1055.0 0.0
1060.0 0.0
1065.0 0.0
1070.0 0.0
1075.0 0.0
1080.0 0.0
1085.0 0.0
1090.0 0.0
1095.0 0.0
1100.0 0.0
1105.0 0.0
1110.0 0.0
1115.0 0.0
1120.0 0.0
1125.0 0.0
1130.0 0.0
1135.0 0.0
1140.0 0.0
1145.0 0.0
1150.0 0.0
